source_site,listing_url,title,purchase_price,suburb,city,province,property_type,bedrooms,bathrooms,parking_spaces,garage,floor_area_sqm,land_area_sqm,levies,rates_taxes,description,listing_date,scraped_timestamp,pp_transaction_slug,pp_province_slug,pp_metro_slug,pp_city_slug,pp_suburb_slug,purchase_price_rands,rent_median_city,rent_mean_city,rent_count_city,rent_median_province,rent_mean_province,rent_count_province,estimated_monthly_rent,rent_estimation_source,deposit_pct,deposit_amount,transfer_cost_rate,transfer_costs,total_cash_invested,loan_amount,annual_interest_rate,loan_term_years,bond_payment,other_income,gross_income,levies_clean,rates_taxes_clean,maintenance_rate,vacancy_rate,maintenance_cost,vacancy_cost,total_expenses,NOI,cash_flow,annual_rent,rental_yield,annual_cash_flow,payments_made_12m,remaining_balance_12m,equity_12m,investment_label,rent_median_suburb_type_bed_missing_flag,rent_mean_suburb_type_bed_missing_flag,rent_count_suburb_type_bed_missing_flag,rent_median_suburb_bed_missing_flag,rent_mean_suburb_bed_missing_flag,rent_count_suburb_bed_missing_flag,rent_median_suburb_missing_flag,rent_mean_suburb_missing_flag,rent_count_suburb_missing_flag,rent_median_city_type_bed_missing_flag,rent_mean_city_type_bed_missing_flag,rent_count_city_type_bed_missing_flag,rent_estimate_final_median,rent_estimate_final_mean,rent_estimate_source,rent_estimate_confidence_score,rent_count_final,rent_count_band,garage_missing_flag,land_area_sqm_missing_flag,floor_area_sqm_missing_flag,parking_spaces_missing_flag,monthly_rent_estimate,annual_rent_estimate,annual_gross_income,price_per_bedroom,price_per_bathroom,price_per_parking,price_per_sqm_floor,price_per_sqm_land,rent_per_bedroom,rent_per_bathroom,rent_per_sqm_floor,annual_rent_to_price,price_to_annual_rent,gross_income_to_price,loan_to_value,deposit_to_price,cash_invested_to_price,bond_to_rent_ratio,bond_to_income_ratio,equity_to_cash_invested_12m,expense_to_income_ratio,noi_margin,cashflow_margin,levies_to_income_ratio,rates_to_income_ratio,maintenance_to_income_ratio,vacancy_to_income_ratio,annual_cashflow_to_cash_invested,noi_to_price,cashflow_to_price,equity_gain_ratio_12m,bathroom_bedroom_ratio,parking_bedroom_ratio,floor_to_land_ratio,suburb_avg_price,suburb_avg_rent,suburb_avg_yield,price_vs_suburb_avg,rent_vs_suburb_avg,yield_vs_suburb_avg,city_avg_price,city_avg_rent,city_avg_yield,price_vs_city_avg,rent_vs_city_avg,yield_vs_city_avg,province_avg_price,province_avg_rent,province_avg_yield,price_vs_province_avg,rent_vs_province_avg,yield_vs_province_avg,rent_support_score,high_rent_confidence_flag,low_rent_confidence_flag,negative_cashflow_flag,weak_dscr_flag,high_expense_ratio_flag,high_ltv_flag,low_yield_flag,low_roi_flag,yield_x_dscr,cashflow_x_roi,rent_strength_x_price_discount,rental_yield_capped,rental_yield_log,ROI_capped,ROI_log,cash_flow_scaled,expense_to_income_capped,expense_to_income_log,price_per_sqm_floor_capped,price_per_sqm_floor_log,rent_per_bedroom_capped,rent_per_bedroom_log
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/jackal-creek-northriding/SYNSALE05370,1 Bedroom Apartment in Jackal Creek Northriding,901000.0,Jackal Creek Northriding,Sandton,Gauteng,Apartment,1.0,1.0,3.0,1.0,77.953585144813,184.855572099864,1893.1197313260543,1113.0829039822218,"2 Bedroom House in Parkhurst, 17 3rd street, Located in a prime position in Little Chelsea, this south-entry, north-facing home offers the perfec",03 Oct 2022,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,sandton,jackal-creek-northriding,901000.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,6800.0,suburb_property_type_bedrooms,0.1,90100.0,0.08,72080.0,162180.0,810900.0,0.11,20,8370.015673777418,0.0,6800.0,1893.1197313260543,1113.0829039822218,0.08,0.05,544.0,340.0,3890.202635308276,2909.797364691724,-5460.218309085694,81600.0,0.090566037735849,-65522.61970902833,12,799074.3890664928,101925.6109335072,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,6800.0,7150.0,suburb_type_bed,5,4.0,low,0,0,0,0,6800.0,81600.0,81600.0,901000.0,901000.0,300333.3333333333,11558.159875857256,4874.075418799144,6800.0,6800.0,87.23139528948873,0.09056603773584905,11.041666666666666,0.09056603773584905,0.9,0.1,0.18,1.2308846579084438,1.2308846579084438,0.6284721354883906,0.5720886228394524,0.4279113771605476,-0.8029732807478962,0.27839996048912563,0.16368866235032672,0.08,0.05,-0.40401171358384713,0.038754237931521295,-0.07272210844509248,0.11312498438791031,1.0,3.0,0.4216999480150935,1167585.5555555555,10521.944444444445,0.18997678382885086,0.7716779260525282,0.646268380897067,0.47672160729618146,2073319.3540041067,18075.79199178645,0.16818099316457003,0.434568846453847,0.3761937514599574,0.5385034065486073,1637326.146076146,14128.548951048951,0.1772200161022868,0.5502874318346699,0.4812950023077313,0.5110372954913661,13996.0,1,0,1,1,1,0,1,1,0.03148486552539669,2205.9921555956075,0.8374846021616996,0.090566037735849,0.08669686212620989,-0.4040117135838471,-0.3393336485772548,-8.605427177380545,0.5720886228394524,0.45240506827002513,11558.159875857256,9.355233464486552,6800.0,8.824824939175638
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/pimville/SYNSALE05371,2 Bedroom House in Pimville,639000.0,Pimville,Soweto,Gauteng,House,2.0,1.0,1.0,1.0,70.78216166625029,187.1106574031596,636.5674579512583,625.6952913288392,"4 Bedroom House in Bedfordview, Situated in a secure and highly sought-after estate, this exquisite triple-storey cluster showcases",25 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,pimville,639000.0,5500.0,7067.158671586716,271,12400.0,19322.0406,10000,6700.0,suburb_property_type_bedrooms,0.1,63900.0,0.08,51120.0,115020.0,575100.0,0.11,20,5936.115444554685,0.0,6700.0,636.5674579512583,625.6952913288392,0.08,0.05,536.0,335.0,2133.262749280097,4566.737250719903,-1369.378193834783,80400.0,0.1258215962441314,-16432.538326017395,12,566713.1349761253,72286.86502387468,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,6700.0,6838.461538461538,suburb_type_bed,5,13.0,high,0,0,0,0,6700.0,80400.0,80400.0,319500.0,639000.0,639000.0,9027.698292304094,3415.0914163225516,3350.0,6700.0,94.65661746234339,0.12582159624413145,7.947761194029851,0.12582159624413145,0.9,0.1,0.18,0.8859873797842814,0.8859873797842814,0.6284721354883905,0.31839742526568615,0.681602574734314,-0.2043848050499676,0.09501006835093408,0.09338735691475211,0.08,0.05,-0.14286679121906967,0.08576032395718128,-0.025716022419432542,0.1131249843879103,0.5,0.5,0.37829037986724023,809418.9655172414,6789.6551724137935,0.11765897170840357,0.7894551860317001,0.9867953275774505,1.0693752836456654,878576.9715585893,6871.444823663253,0.15320210447248597,0.7273124844900255,0.9750496688741722,0.8212785110058854,1637326.146076146,14128.548951048951,0.1772200161022868,0.3902704427773075,0.47421713462673526,0.7099739578598753,10424.0,1,0,1,1,0,0,1,1,0.0967963268032802,195.63866851854053,1.249970036345833,0.1258215962441314,0.1185130768839887,-0.1428667912190696,-0.13353983490557236,-7.2228420346203075,0.31839742526568615,0.27641692724768485,9027.698292304094,9.108163482343711,3350.0,8.11701408773731
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/johannesburg-central/orange-grove/SYNSALE05372,3 Bedroom House in Orange Grove,766000.0,Orange Grove,Johannesburg Central,Gauteng,House,3.0,3.0,2.0,1.0,78.75618229197472,162.51138939220783,1972.990403822196,991.364310594318,"1 Bedroom Apartment in Paulshof, 3 the algarve, 23 mount fletcher, 1 Bed, 1 Bath Apartment - Paulshof Sunny Garden Apartment Ideal Starter Home or For Investors! Th",04 Jun 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,johannesburg-central,orange-grove,766000.0,5900.0,9605.523189585028,1229,12400.0,19322.0406,10000,12450.0,city_property_type_bedrooms,0.1,76600.0,0.08,61280.0,137880.0,689400.0,0.11,20,7115.906777040514,0.0,12450.0,1972.990403822196,991.364310594318,0.08,0.05,996.0,622.5,4582.854714416514,7867.145285583486,751.2385085429723,149400.0,0.1950391644908616,9014.862102515668,12,679346.2619588607,86653.73804113932,Moderate Investment,1,1,1,1,1,1,1,1,1,0,0,0,12450.0,15943.055555555557,city_type_bed,2,108.0,high,0,0,0,0,12450.0,149400.0,149400.0,255333.33333333334,255333.33333333334,383000.0,9726.220567170072,4713.5157902768415,4150.0,4150.0,158.08282775622376,0.19503916449086162,5.127175368139223,0.19503916449086162,0.9,0.1,0.18,0.5715587772723304,0.5715587772723304,0.6284721354883908,0.3681007802744188,0.6318992197255812,0.06034044245325079,0.15847312480499565,0.07962765546942313,0.08,0.05,0.06538194156161639,0.12324509585770474,0.01176874948109095,0.11312498438791034,1.0,0.6666666666666666,0.4846194632051491,1183900.0,12077.5,0.13075560953189752,0.6470141059211082,1.0308424756779135,1.4916313356581634,1045427.0120967742,9943.179435483871,0.18966151373730222,0.7327149491418461,1.2521145857601772,1.0283539377472641,1637326.146076146,14128.548951048951,0.1772200161022868,0.4678359298394641,0.8811945262840081,1.100548170463375,11337.0,1,0,0,1,0,0,1,0,0.2156297842994758,49.1174322643924,1.5932302962860077,0.1950391644908616,0.17817895847895038,0.0653819415616163,0.06333336544310268,6.623053439279113,0.3681007802744188,0.3134234862781147,9726.220567170072,9.182683478377752,4150.0,8.33110454805304
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/north-riding-to-lanseria/north-riding/SYNSALE05373,0 Bedroom Apartment in North Riding,871000.0,North Riding,North Riding To Lanseria,Gauteng,Apartment,0.0,2.0,2.0,2.0,50.10346983390069,193.69704162452493,3020.230396842625,989.243463366007,"3 Bedroom House in Lenasia, 14 grouse lane, 3 bed house for sale in Lenasia Presenting a residential property in Lenasia Ext 2, This single-sto",24 Dec 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,north-riding-to-lanseria,north-riding,871000.0,10613.0,15140.497975708502,494,12400.0,19322.0406,10000,7900.0,suburb_property_type_bedrooms,0.1,87100.0,0.08,69680.0,156780.0,783900.0,0.11,20,8091.324807835885,0.0,7900.0,3020.230396842625,989.243463366007,0.08,0.05,632.0,395.0,5036.473860208632,2863.526139791368,-5227.7986680445165,94800.0,0.1088404133180252,-62733.584016534194,12,772468.1385981301,98531.86140186992,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,7900.0,8561.111111111111,suburb_type_bed,5,9.0,medium,0,0,0,0,7900.0,94800.0,94800.0,0.0,435500.0,435500.0,17384.025555265427,4496.712973491891,0.0,3950.0,157.67371054718356,0.10884041331802526,9.18776371308017,0.10884041331802526,0.9,0.1,0.18,1.024218330105808,1.024218330105808,0.6284721354883909,0.6375283367352699,0.3624716632647302,-0.6617466668410781,0.3823076451699525,0.12522069156531734,0.08,0.05,-0.40013767072671386,0.039451565645805306,-0.0720247807308085,0.11312498438791035,0.0,0.0,0.25866925696792287,1080165.7458563535,10331.491712707182,0.18261893858762476,0.8063577310623498,0.7646524064171123,0.5959974039921444,1354641.1497175142,13953.31450094162,0.21041859756695308,0.6429747097093804,0.5661737216248426,0.5172566235900002,1637326.146076146,14128.548951048951,0.1772200161022868,0.5319648758357353,0.5591515467986878,0.6141541780201923,10676.0,1,0,1,1,1,0,1,1,0.03851870688716309,2091.83918205955,0.9482793764619928,0.1088404133180252,0.10331479658693868,-0.4001376707267138,-0.33657056801988944,-8.561936830491149,0.6375283367352699,0.493187993254043,17384.025555265427,9.763364514401504,0.0,0.0
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/midrand/carlswald-estate/SYNSALE05374,2 Bedroom Apartment in Carlswald Estate,726000.0,Carlswald Estate,Midrand,Gauteng,Apartment,2.0,1.0,1.0,1.0,94.8099390830299,180.9643002125735,962.9308364414568,466.0186205657142,"2 Bedroom House in Rosettenville, 21np kruger street, WELL MAINTAINED TWO BEDROOM HOME | SUPER CLEAN | ONE BATHROOM | SINGLE GARAGE WELL MAINTAINED TWO B",22 Sep 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,midrand,carlswald-estate,726000.0,12000.0,17640.682462139717,2047,12400.0,19322.0406,10000,9700.0,suburb_property_type_bedrooms,0.1,72600.0,0.08,58080.0,130680.0,653400.0,0.11,20,6744.318955785135,0.0,9700.0,962.9308364414568,466.0186205657142,0.08,0.05,776.0,485.0,2689.949457007171,7010.050542992829,265.73158720769425,116400.0,0.1603305785123966,3188.779046492331,12,643871.2613343771,82128.73866562289,Moderate Investment,0,0,0,0,0,0,0,0,0,0,0,0,9700.0,10720.0,suburb_type_bed,5,20.0,high,0,0,0,0,9700.0,116400.0,116400.0,363000.0,726000.0,726000.0,7657.4250233849925,4011.84100481249,4850.0,9700.0,102.30994865955155,0.16033057851239668,6.237113402061856,0.16033057851239668,0.9,0.1,0.18,0.6952906139984675,0.6952906139984675,0.6284721354883906,0.27731437701104855,0.7226856229889514,0.027395008990483943,0.09927122025169657,0.048043156759351974,0.08,0.05,0.02440143133220333,0.11586860401641039,0.0043922576397965995,0.11312498438791031,0.5,0.5,0.5239151532742061,1678006.9647887324,14443.133802816901,0.11481532706366343,0.4326561302988431,0.6715994002706096,1.3964213891364488,1690459.6613603474,14049.74493487699,0.1590292019343002,0.4294689879886119,0.6904039927387426,1.0081832554164112,1637326.146076146,14128.548951048951,0.1772200161022868,0.44340585517421793,0.6865531650566168,0.9046979118874358,12520.0,1,0,0,1,0,0,1,0,0.16664773216205922,6.484231078045944,1.5522706214903839,0.1603305785123966,0.14870494599496958,0.0244014313322033,0.02410847258181507,5.586242861399034,0.27731437701104855,0.24475973078579624,7657.4250233849925,8.943561631069743,4850.0,8.486940148245216
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/paulshof/SYNSALE05375,3 Bedroom Apartment in Paulshof,661000.0,Paulshof,Sandton,Gauteng,Apartment,3.0,1.0,3.0,1.0,48.5622850172847,12.140571254321175,1428.625669784497,212.15612653579944,"2 Bedroom Apartment in North Riding, tj76 isabel estate, 131 dexter road, isabel estate, Calling all investors or First time buyers- pet friendly garden unit Looking for a great investmen",09 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,paulshof,661000.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,13550.0,suburb_property_type_bedrooms,0.1,66100.0,0.08,52880.0,118980.0,594900.0,0.11,20,6140.488746245143,0.0,13550.0,1428.625669784497,212.15612653579944,0.08,0.05,1084.0,677.5,3402.2817963202965,10147.718203679704,4007.229457434561,162600.0,0.2459909228441754,48086.75348921472,12,586224.3853195913,74775.61468040873,Strong Investment,0,0,0,0,0,0,0,0,0,0,0,0,13550.0,13550.0,suburb_type_bed,5,2.0,very_low,0,0,0,0,13550.0,162600.0,162600.0,220333.33333333334,661000.0,220333.33333333334,13611.38586795764,54445.54347183056,4516.666666666667,13550.0,279.0231142372557,0.24599092284417548,4.065190651906519,0.24599092284417548,0.9,0.1,0.18,0.45317260119890357,0.45317260119890357,0.6284721354883908,0.25109090747751267,0.7489090925224874,0.2957364913235838,0.10543362876638354,0.01565727871112911,0.08,0.05,0.40415829121881597,0.18422483879600068,0.07274849241938687,0.11312498438791034,0.3333333333333333,1.0,4.0,1376785.3835616438,11784.246575342466,0.17094397271420694,0.4801038766768725,1.1498401627433885,1.4390148944030678,2073319.3540041067,18075.79199178645,0.16818099316457003,0.31881243896336614,0.7496213723944739,1.4626559054950168,1637326.146076146,14128.548951048951,0.1772200161022868,0.4037069838431929,0.9590510707749647,1.3880538341797453,13838.0,1,0,0,0,0,0,1,0,0.40652245592213515,1619.555010038455,2.394982041599454,0.2459909228441754,0.21993113530194802,0.4041582912188159,0.3394380422819459,8.296104890984912,0.25109090747751267,0.22401589669232588,13611.38586795764,9.518735382850338,4516.666666666667,8.415750915347907
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/diepkloof/SYNSALE05376,4 Bedroom House in Diepkloof,569000.0,Diepkloof,Soweto,Gauteng,House,4.0,1.0,2.0,2.0,57.65465937400595,177.78278146642023,191.7835257143357,416.5476070151707,"2 Bedroom House in Northgate, 146 los alamos, 36 montrose avenue, Situated in the desirable Los Alamos complex, this beautifully updated 2-bedroom, 2-bathroom ground",27 Jan 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,soweto,diepkloof,569000.0,5500.0,7067.158671586716,271,12400.0,19322.0406,10000,6875.0,city_property_type_bedrooms,0.1,56900.0,0.08,45520.0,102420.0,512100.0,0.11,20,5285.836757357772,0.0,6875.0,191.7835257143357,416.5476070151707,0.08,0.05,550.0,343.75,1502.0811327295064,5372.918867270493,87.08210991272153,82500.0,0.1449912126537785,1044.9853189526584,12,504631.8838832791,64368.11611672095,Moderate Investment,1,1,1,1,1,1,1,1,1,0,0,0,6875.0,13780.76923076923,city_type_bed,2,26.0,high,0,0,0,0,6875.0,82500.0,82500.0,142250.0,569000.0,284500.0,9869.106958188673,3200.534918548753,1718.75,6875.0,119.24448213980165,0.14499121265377857,6.8969696969696965,0.14499121265377857,0.9,0.1,0.18,0.7688489828884031,0.7688489828884031,0.6284721354883904,0.21848452839701912,0.7815154716029808,0.012666488714577678,0.027895785558448828,0.060588742838570284,0.08,0.05,0.010202941993288991,0.11331287593540583,0.0018365295587920182,0.11312498438791029,0.25,0.5,0.32429833135947317,645840.2597402597,7078.2467532467535,0.19361893767861385,0.8810228093071143,0.9712857208384936,0.7488483016803242,878576.9715585893,6871.444823663253,0.15320210447248597,0.6476381904144358,1.0005173841059603,0.9464048366242771,1637326.146076146,14128.548951048951,0.1772200161022868,0.3475178121131267,0.4866034030684784,0.8181424189132979,10297.0,1,0,0,1,0,0,1,0,0.14737988663223986,0.8884937160927061,1.1024524116491004,0.1449912126537785,0.13539696243856886,0.0102029419932889,0.010151243335526236,4.478269446631624,0.21848452839701912,0.19760789674934862,9869.106958188673,9.197265969064725,1718.75,7.4499342104061235
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/soweto/protea-glen/SYNSALE05377,3 Bedroom House in Protea Glen,302000.0,Protea Glen,Soweto,Gauteng,House,3.0,2.0,1.0,1.0,84.68149559287662,293.9889504995334,458.6486334581775,476.1214688770849,"3 Bedroom House in Sagewood, 111 sagewood, 1430 anaboom st, This stunning 3-bedroom, 2-bathroom townhouse offers comfortable, modern living within a secure esta",05 Jul 2025,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,soweto,protea-glen,302000.0,5500.0,7067.158671586716,271,12400.0,19322.0406,10000,5675.0,suburb_property_type_bedrooms,0.1,30200.0,0.08,24160.0,54360.0,271800.0,0.11,20,2805.488050478114,0.0,5675.0,458.6486334581775,476.1214688770849,0.08,0.05,454.0,283.75,1672.5201023352624,4002.4798976647376,1196.9918471866235,68100.0,0.2254966887417218,14363.902166239484,12,267836.25471485103,34163.745285148965,Strong Investment,0,0,0,0,0,0,0,0,0,0,0,0,5675.0,6121.666666666667,suburb_type_bed,5,30.0,high,0,0,0,0,5675.0,68100.0,68100.0,100666.66666666667,151000.0,302000.0,3566.3045141753987,1027.2494918154391,1891.6666666666667,2837.5,67.01582158260062,0.22549668874172185,4.434654919236417,0.22549668874172185,0.9,0.1,0.18,0.49435912783755315,0.49435912783755315,0.6284721354883915,0.29471719864938545,0.7052828013506145,0.2109236735130614,0.08081914245959075,0.08389805618979469,0.08,0.05,0.26423661085797434,0.15903893633104918,0.04756258995443538,0.11312498438791048,0.6666666666666666,0.3333333333333333,0.2880431235561386,939427.5182481752,5300.729927007299,0.10384174274251912,0.3214723798629652,1.0706072707243184,2.1715418365122425,878576.9715585893,6871.444823663253,0.15320210447248597,0.34373766872611533,0.8258816225165563,1.4718902819133233,1637326.146076146,14128.548951048951,0.1772200161022868,0.18444706372260855,0.40166899089652575,1.2724109482733088,10516.0,1,0,0,0,0,0,1,0,0.321707292078785,316.2890689252197,3.330324276009929,0.2254966887417218,0.20334622201724062,0.2642366108579743,0.23446847034087753,7.0884019732988355,0.29471719864938545,0.2582922918819192,3566.3045141753987,8.179565551542794,1891.6666666666667,7.545742048364807
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/bryanston/SYNSALE05379,1 Bedroom House in Bryanston,612000.0,Bryanston,Sandton,Gauteng,House,1.0,1.0,1.0,1.0,86.22825648035428,176.59335313609867,9555.954992755627,3264.4851762014628,"4 Bedroom House in Morningside Manor, A Renovator''s Dream Home Awaits! Step into this stunning Moroccan-style gem in the exclusive gated",17 Jul 2025,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,bryanston,612000.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,11200.0,suburb_property_type_bedrooms,0.1,61200.0,0.08,48960.0,110160.0,550800.0,0.11,20,5685.293665207304,0.0,11200.0,9555.954992755627,3264.4851762014628,0.08,0.05,896.0,560.0,14276.44016895709,-3076.4401689570896,-8761.733834164394,134400.0,0.2196078431372549,-105140.80600997272,12,542767.5095545988,69232.49044540117,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,11200.0,13158.92857142857,suburb_type_bed,5,28.0,high,0,0,0,0,11200.0,134400.0,134400.0,612000.0,612000.0,612000.0,7097.4414302280875,3465.5891013538767,11200.0,11200.0,129.887817023782,0.2196078431372549,4.553571428571429,0.2196078431372549,0.9,0.1,0.18,0.5076155058220807,0.5076155058220807,0.6284721354883912,1.2746821579425973,-0.27468215794259726,-0.782297663764678,0.8532102672103239,0.2914718907322735,0.08,0.05,-0.9544372368370798,-0.06032235625406058,-0.17179870263067437,0.11312498438791041,1.0,1.0,0.4882871011226513,2477472.2955974843,26288.522012578618,0.15899377832371936,0.24702597122378955,0.4260414486079129,1.3812354511767262,2073319.3540041067,18075.79199178645,0.16818099316457003,0.2951788391007263,0.6196132376987534,1.3057827701276694,1637326.146076146,14128.548951048951,0.1772200161022868,0.37378014237826634,0.7927211802715575,1.239181938740503,14144.0,1,0,1,1,1,0,1,1,-0.11883473921146052,8362.525030581819,1.7246828197750386,0.2196078431372549,0.198529367020808,-0.95443723683708,-0.670102293602793,-9.078263216768743,1.2746821579425973,0.8218403318479889,7097.4414302280875,8.867630522062768,11200.0,9.32375833901174
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/sandton/sundowner/SYNSALE05381,4 Bedroom House in Sundowner,4427000.0,Sundowner,Sandton,Gauteng,House,4.0,2.0,6.0,2.0,408.2832917638474,102.07082294096185,3606.642025588272,2404.659383052898,"2 Bedroom Apartment in Rosebank, 710 the median, 23 cradock avenue, Rental Assist - Buy smart - All costs on us for up to 19-months! The best investments are the ones",14 Feb 2026,2026-03-27T15:29:56+00:00,for-sale,gauteng,johannesburg-metro,sandton,sundowner,4427000.0,19900.0,27643.269198312235,3555,12400.0,19322.0406,10000,17100.0,suburb_property_type_bedrooms,0.1,442700.0,0.08,354160.0,796860.0,3984300.0,0.11,20,41125.4821174391,0.0,17100.0,3606.642025588272,2404.659383052898,0.08,0.05,1368.0,855.0,8234.301408641171,8865.698591358829,-32259.783526080275,205200.0,0.0463519313304721,-387117.40231296327,12,3926195.69411472,500804.3058852796,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,17100.0,18400.0,suburb_type_bed,5,3.0,low,0,0,0,0,17100.0,205200.0,205200.0,1106750.0,2213500.0,737833.3333333334,10842.961466472632,43371.84586589053,4275.0,8550.0,41.88268377607454,0.0463519313304721,21.574074074074073,0.0463519313304721,0.9,0.1,0.18,2.4049989542362047,2.4049989542362047,0.6284721354883914,0.48153809407258313,0.5184619059274169,-1.886537048308788,0.21091473833849544,0.1406233557340876,0.08,0.05,-0.4858035317533359,0.024031710661013315,-0.08744463571560047,0.11312498438791047,0.5,1.5,4.0,1156713.2653061224,18840.30612244898,0.37261086345267946,3.8272233342360793,0.9076285644650256,0.12439769173922291,2073319.3540041067,18075.79199178645,0.16818099316457003,2.135223399834829,0.9460166397007752,0.27560743017562855,1637326.146076146,14128.548951048951,0.1772200161022868,2.7037985135761193,1.2103153734503243,0.26155020380834954,14073.0,1,0,1,1,0,0,1,1,0.009992399630229966,15671.916770567881,0.23715066647559255,0.0463519313304721,0.04530976348147058,-0.4858035317533359,-0.39595572473727725,-10.381607639235472,0.48153809407258313,0.3930808008784837,10842.961466472632,9.291363657170029,4275.0,8.360773272144936
privateproperty,https://synthetic.privateproperty.co.za/for-sale/gauteng/johannesburg-metro/rosebank-and-parktown/rosebank/SYNSALE05382,3 Bedroom Apartment in Rosebank,4234000.0,Rosebank,Rosebank And Parktown,Gauteng,Apartment,3.0,4.0,2.0,2.0,88.99612667829996,76.41793313626539,2934.3212726432616,1920.3353088541817,"2 Bedroom House in Klipspruit, 64mm2 nightgale crescent, CHARMING TWO BEDROOM HOME | FACE BRICK EXTERIOR | FIBRE CONNECTIVITY CHARMING TWO BEDROOM HOME | FA",01 Feb 2026,2026-03-27T16:32:22+00:00,for-sale,gauteng,johannesburg-metro,rosebank-and-parktown,rosebank,4234000.0,19800.0,21587.12158808933,403,12400.0,19322.0406,10000,21550.0,suburb_property_type_bedrooms,0.1,423400.0,0.08,338720.0,762120.0,3810600.0,0.11,20,39332.5708798819,0.0,21550.0,2934.3212726432616,1920.3353088541817,0.08,0.05,1724.0,1077.5,7656.156581497444,13893.843418502556,-25438.72746137935,258600.0,0.0610769957487009,-305264.7295365522,12,3755028.816101588,478971.18389841216,Weak Investment,0,0,0,0,0,0,0,0,0,0,0,0,21550.0,19996.875,suburb_type_bed,5,16.0,high,0,0,0,0,21550.0,258600.0,258600.0,1411333.3333333333,1058500.0,2117000.0,47575.10419869072,55405.84292498596,7183.333333333333,5387.5,242.14536974062,0.06107699574870099,16.37277648878577,0.06107699574870099,0.9,0.1,0.18,1.8251773030107612,1.8251773030107612,0.6284721354883905,0.35527408730846605,0.6447259126915339,-1.1804513903192273,0.13616340012265715,0.08911068718580889,0.08,0.05,-0.4005468030448646,0.039377921828538186,-0.07209842454807563,0.11312498438791029,1.3333333333333333,0.6666666666666666,1.164597405684941,2438404.255319149,18881.205673758865,0.13817065251195917,1.7363814842284369,1.1413466053150532,0.44204029320491534,2391289.471590909,17422.696022727272,0.12902525089900319,1.7705928329886167,1.236892382894634,0.4733724237940836,1637326.146076146,14128.548951048951,0.1772200161022868,2.5859234033163068,1.5252804852546484,0.34463937591253146,10575.0,1,0,1,1,0,0,1,1,0.02157484742089517,10189.400958185102,0.6573132780336067,0.0610769957487009,0.05928442603625925,-0.4005468030448646,-0.33686273397067235,-10.14406730440058,0.35527408730846605,0.3040037123325682,47575.10419869072,10.770085901536435,7183.333333333333,8.879658008311704
